"NUTS1","NUTS2","NUTS3","DISTRICT_CODE","Postal_CODE","Dog.Breed","Anzahl","Ref_Date"
"AT1","AT13","AT113",90200,1020,"Spitz / Border Collie",1,20231201
"AT1","AT13","AT113",90200,1020,"Srpski Gonic / Harrier",1,20231201
"AT1","AT13","AT113",90200,1020,"Stabyhoun",1,20231201
"AT1","AT13","AT113",90200,1020,"Staffordshire Bullterrier",6,20231201
"AT1","AT13","AT113",90200,1020,"Thai Ridgeback Dog / Mischling",1,20231201
"AT1","AT13","AT113",90200,1020,"Tornjak",3,20231201
"AT1","AT13","AT113",90200,1020,"Toypudel Falb",1,20231201
"AT1","AT13","AT113",90200,1020,"Volpino Italiano",1,20231201
"AT1","AT13","AT113",90200,1020,"Weimaraner Kurzhaar",5,20231201
"AT1","AT13","AT113",90200,1020,"Welsh Corgi Cardigan / Welsh Corgi Pembroke",1,20231201
"AT1","AT13","AT113",90200,1020,"Welsh Corgi Pembroke",12,20231201
"AT1","AT13","AT113",90200,1020,"Welsh Corgi Pembroke / Langhaar Dachshund Kaninchen",1,20231201
"AT1","AT13","AT113",90200,1020,"Welsh Corgi Pembroke / Mischling",1,20231201
"AT1","AT13","AT113",90200,1020,"Welsh Terrier",1,20231201
"AT1","AT13","AT113",90200,1020,"Whippet / Bedlington Terrier",1,20231201
"AT1","AT13","AT113",90200,1020,"Whippet / Italienisches Windspiel",1,20231201
"AT1","AT13","AT113",90200,1020,"Yorkshire Terrier / Chihuahua Kurzhaar",1,20231201
"AT1","AT13","AT113",90200,1020,"Yorkshire Terrier / Mischling",9,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpinscher",15,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpinscher / Mittelspitz Braun/Schwarz",1,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpudel Apricot",14,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpudel Braun",2,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpudel Grau",1,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpudel Schwarz",1,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpudel schwarz aus Mehrfarben",1,20231201
"AT1","AT13","AT113",90200,1020,"Zwergpudel Weiss",1,20231201
"AT1","AT13","AT113",90200,1020,"Zwergschnauzer pfeffer-salz / Malteser",1,20231201
"AT1","AT13","AT113",90200,1020,"Zwergspitz (Pomeranian)",47,20231201
"AT1","AT13","AT113",90200,1020,"Zwergspitz (Pomeranian) / Mischling",6,20231201
"AT1","AT13","AT113",90300,1030,"Airedale Terrier",6,20231201
"AT1","AT13","AT113",90300,1030,"Akita",7,20231201
"AT1","AT13","AT113",90300,1030,"Akita / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Alaskan Malamute / Belgischer Schaeferhund",1,20231201
"AT1","AT13","AT113",90300,1030,"Alpenlaendische Dachsbracke",1,20231201
"AT1","AT13","AT113",90300,1030,"Alpenlaendische Dachsbracke / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"American Akita",2,20231201
"AT1","AT13","AT113",90300,1030,"American Foxhound",1,20231201
"AT1","AT13","AT113",90300,1030,"American Staffordshire Terrier / Pit Bull Terrier",2,20231201
"AT1","AT13","AT113",90300,1030,"Australian Kelpie",1,20231201
"AT1","AT13","AT113",90300,1030,"Australian Shepherd",27,20231201
"AT1","AT13","AT113",90300,1030,"Australian Shepherd / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Australian Shepherd / Toypudel Apricot",1,20231201
"AT1","AT13","AT113",90300,1030,"Barbet",2,20231201
"AT1","AT13","AT113",90300,1030,"Basset fauve de Bretagne",2,20231201
"AT1","AT13","AT113",90300,1030,"Beagle",29,20231201
"AT1","AT13","AT113",90300,1030,"Beagle / Golden Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Beagle / Istrianer Bracke Kurzhaar (Kratkodlaki Gonic)",1,20231201
"AT1","AT13","AT113",90300,1030,"Beagle / Mischling",8,20231201
"AT1","AT13","AT113",90300,1030,"Berger Blanc Suisse / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Berner Sennenhund / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Bichon frise",11,20231201
"AT1","AT13","AT113",90300,1030,"Bichon frise / Havaneser",1,20231201
"AT1","AT13","AT113",90300,1030,"Biewer Terrier / Yorkshire Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Border Collie / Afghanischer Windhund",1,20231201
"AT1","AT13","AT113",90300,1030,"Border Collie / Deutscher Schaeferhund",2,20231201
"AT1","AT13","AT113",90300,1030,"Border Collie / Deutscher Spitz",1,20231201
"AT1","AT13","AT113",90300,1030,"Border Collie / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Border Collie / Mischling",10,20231201
"AT1","AT13","AT113",90300,1030,"Border Terrier",4,20231201
"AT1","AT13","AT113",90300,1030,"Bracke",1,20231201
"AT1","AT13","AT113",90300,1030,"Bracke / Beagle",1,20231201
"AT1","AT13","AT113",90300,1030,"Bracke / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Bull Terrier (Standard)",1,20231201
"AT1","AT13","AT113",90300,1030,"Bulldog",7,20231201
"AT1","AT13","AT113",90300,1030,"Catahoula Leopard Dog",1,20231201
"AT1","AT13","AT113",90300,1030,"Cavalier King Charles Spaniel",13,20231201
"AT1","AT13","AT113",90300,1030,"Cavalier King Charles Spaniel / Kleinpudel Apricot",1,20231201
"AT1","AT13","AT113",90300,1030,"Cesky Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Chihuahua Kurzhaar",91,20231201
"AT1","AT13","AT113",90300,1030,"Chihuahua Kurzhaar / Greyhound",1,20231201
"AT1","AT13","AT113",90300,1030,"Chihuahua Kurzhaar / Malteser",1,20231201
"AT1","AT13","AT113",90300,1030,"Chihuahua Kurzhaar / Pekingese",2,20231201
"AT1","AT13","AT113",90300,1030,"Chihuahua Langhaar / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Chow-Chow / Cavalier King Charles Spaniel",1,20231201
"AT1","AT13","AT113",90300,1030,"Collie Kurzhaar (Smooth) / Zwergschnauzer pfeffer-salz",1,20231201
"AT1","AT13","AT113",90300,1030,"Coton de Tulear",3,20231201
"AT1","AT13","AT113",90300,1030,"Dackel / Spitz",1,20231201
"AT1","AT13","AT113",90300,1030,"Dalmatiner",9,20231201
"AT1","AT13","AT113",90300,1030,"Dalmatiner / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Dansk-Svensk Gardshund",2,20231201
"AT1","AT13","AT113",90300,1030,"Deutsch Drahthaar",3,20231201
"AT1","AT13","AT113",90300,1030,"Deutsch Drahthaar / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutsch Kurzhaar",7,20231201
"AT1","AT13","AT113",90300,1030,"Deutsche Dogge blau",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Boxer gelb",4,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Boxer gelb / American Staffordshire Terrier",2,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Boxer gelb / Dackel",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Boxer gelb / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Pinscher",3,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Berner Sennenhund",2,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Deutsch Langhaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Deutscher Pinscher",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Golden Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Malinois",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Mischling",21,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Parson Russell Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Schaeferhund / Welsh Corgi Pembroke",2,20231201
"AT1","AT13","AT113",90300,1030,"Deutscher Spitz / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Dobermann braun-rot / Mischling",3,20231201
"AT1","AT13","AT113",90300,1030,"English Cocker Spaniel einfaerbig / Deutscher Pinscher",1,20231201
"AT1","AT13","AT113",90300,1030,"English Cocker Spaniel einfaerbig / Klein- oder Mittelpudel",2,20231201
"AT1","AT13","AT113",90300,1030,"English Cocker Spaniel einfaerbig / Kleinpudel Apricot",1,20231201
"AT1","AT13","AT113",90300,1030,"English Cocker Spaniel einfaerbig / Pudel",1,20231201
"AT1","AT13","AT113",90300,1030,"English Cocker Spaniel mehrfaerbig / Labradoodle",1,20231201
"AT1","AT13","AT113",90300,1030,"English Cocker Spaniel mehrfaerbig / Zwergpudel Apricot",1,20231201
"AT1","AT13","AT113",90300,1030,"English Pointer / Dalmatiner",1,20231201
"AT1","AT13","AT113",90300,1030,"English Pointer / Podenco Ibicenco Kurzhaar",1,20231201
"AT1","AT13","AT113",90300,1030,"English Setter",2,20231201
"AT1","AT13","AT113",90300,1030,"English Setter / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"English Springer Spaniel",3,20231201
"AT1","AT13","AT113",90300,1030,"Fox Terrier drahthaar / Fox Terrier glatthaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Franzoesische Bulldogge",61,20231201
"AT1","AT13","AT113",90300,1030,"Galgo Espanol / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Golden Retriever / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Gonczy Polski",1,20231201
"AT1","AT13","AT113",90300,1030,"Greyhound / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Grosser Muensterlaender",2,20231201
"AT1","AT13","AT113",90300,1030,"Grosspudel Apricot / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Grosspudel Falb",1,20231201
"AT1","AT13","AT113",90300,1030,"Grosspudel schwarz aus Mehrfarben",1,20231201
"AT1","AT13","AT113",90300,1030,"Grosspudel Weiss",1,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser",24,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser / Golden Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser / Kleinpudel Weiss",1,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser / Pinscher",1,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser / Toypudel falb aus Mehrfarben",1,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser / Toypudel Weiss",1,20231201
"AT1","AT13","AT113",90300,1030,"Havaneser / Yorkshire Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Hellinikos Ichnilatis",1,20231201
"AT1","AT13","AT113",90300,1030,"Hokkaido",1,20231201
"AT1","AT13","AT113",90300,1030,"Hollaendischer Schaeferhund Kurzhaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Hollaendischer Schaeferhund Kurzhaar / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Hrvatski Ovcar",1,20231201
"AT1","AT13","AT113",90300,1030,"Irish Terrier",4,20231201
"AT1","AT13","AT113",90300,1030,"Irish Wolfhound",1,20231201
"AT1","AT13","AT113",90300,1030,"Irish Wolfhound / Alaskan Malamute",1,20231201
"AT1","AT13","AT113",90300,1030,"Istrianer Bracke Kurzhaar (Kratkodlaki Gonic)",1,20231201
"AT1","AT13","AT113",90300,1030,"Jack Russell Terrier",33,20231201
"AT1","AT13","AT113",90300,1030,"Jack Russell Terrier / Golden Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Jack Russell Terrier / Mischling",24,20231201
"AT1","AT13","AT113",90300,1030,"Jack Russell Terrier / Oesterreichischer Pinscher",1,20231201
"AT1","AT13","AT113",90300,1030,"Kerry Blue Terrier",3,20231201
"AT1","AT13","AT113",90300,1030,"King Charles Spaniel",2,20231201
"AT1","AT13","AT113",90300,1030,"King Charles Spaniel / Toypudel Braun",1,20231201
"AT1","AT13","AT113",90300,1030,"Klein- oder Mittelpudel / English Cocker Spaniel einfaerbig",1,20231201
"AT1","AT13","AT113",90300,1030,"Klein- oder Mittelpudel / Malteser",1,20231201
"AT1","AT13","AT113",90300,1030,"Kleinpudel Apricot / Tibetan Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Kleinpudel Braun",3,20231201
"AT1","AT13","AT113",90300,1030,"Kleinpudel Braun / Malteser",1,20231201
"AT1","AT13","AT113",90300,1030,"Kleinpudel Rot",1,20231201
"AT1","AT13","AT113",90300,1030,"Kleinpudel Schwarz",2,20231201
"AT1","AT13","AT113",90300,1030,"Kleinpudel Weiss / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Kooikerhondje",5,20231201
"AT1","AT13","AT113",90300,1030,"Kromfohrlaender",1,20231201
"AT1","AT13","AT113",90300,1030,"Kurzhaar Dachshund Kaninchen / Beagle",1,20231201
"AT1","AT13","AT113",90300,1030,"Kurzhaar Dachshund Kaninchen / Jack Russell Terrier",3,20231201
"AT1","AT13","AT113",90300,1030,"Kurzhaar Dachshund Normal / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Kuvasz",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Appenzeller Sennenhund",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Australian Shepherd",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Deutsch Kurzhaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Deutsche Dogge blau",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / English Setter",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Grosspudel Braun",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Grosspudel falb aus Mehrfarben",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Kurzhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Mudi",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Rauhhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",90300,1030,"Labrador Retriever / Tornjak",1,20231201
"AT1","AT13","AT113",90300,1030,"Landseer",1,20231201
"AT1","AT13","AT113",90300,1030,"Langhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",90300,1030,"Langhaar Dachshund Zwerg",1,20231201
"AT1","AT13","AT113",90300,1030,"Magyar Agar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Magyar Vizsla Drahthaar",22,20231201
"AT1","AT13","AT113",90300,1030,"Magyar Vizsla Drahthaar / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Magyar Vizsla Kurzhaar",2,20231201
"AT1","AT13","AT113",90300,1030,"Malteser",72,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / Deutsch Kurzhaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / Kleinpudel Weiss",1,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / Pudel",5,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / Shih Tzu",1,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / Toypudel Apricot",1,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / West Highland White Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Malteser / Zwergpudel Apricot",3,20231201
"AT1","AT13","AT113",90300,1030,"Manchester Terrier / Pinscher",1,20231201
"AT1","AT13","AT113",90300,1030,"Maremmano - Abruzzese",2,20231201
"AT1","AT13","AT113",90300,1030,"Mittelspitz Braun/Schwarz / Irish Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Mittelspitz Braun/Schwarz / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Mittelspitz Neufarben / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Mittelspitz Weiss / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Mops (Carlin)",41,20231201
"AT1","AT13","AT113",90300,1030,"Mops (Carlin) / Labrador Retriever",1,20231201
"AT1","AT13","AT113",90300,1030,"Mops (Carlin) / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Mudi / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Nova Scotia Duck Tolling Retriever",2,20231201
"AT1","AT13","AT113",90300,1030,"Olde English Bulldogge",3,20231201
"AT1","AT13","AT113",90300,1030,"Olde English Bulldogge / Old English Sheepdog (Bobtail)",1,20231201
"AT1","AT13","AT113",90300,1030,"Oesterreichischer Pinscher",3,20231201
"AT1","AT13","AT113",90300,1030,"Oesterreichischer Pinscher / Tibetan Spaniel",1,20231201
"AT1","AT13","AT113",90300,1030,"Parson Russell Terrier",15,20231201
"AT1","AT13","AT113",90300,1030,"Pekingese",7,20231201
"AT1","AT13","AT113",90300,1030,"Pekingese / Malteser",1,20231201
"AT1","AT13","AT113",90300,1030,"Perro sin pelo del Peru (Grande)",1,20231201
"AT1","AT13","AT113",90300,1030,"Pinscher / Kurzhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",90300,1030,"Pit Bull Terrier",6,20231201
"AT1","AT13","AT113",90300,1030,"Podenco Canario",1,20231201
"AT1","AT13","AT113",90300,1030,"Podenco Canario / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Podengo Portugues Kurzhaar Medio",1,20231201
"AT1","AT13","AT113",90300,1030,"Posavski Gonic / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Pudel / Mischling",4,20231201
"AT1","AT13","AT113",90300,1030,"Rafeiro do Alentejo / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Rauhhaar Dachshund Normal / Mischling",2,20231201
"AT1","AT13","AT113",90300,1030,"Rauhhaar Dachshund Zwerg / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",90300,1030,"Rhodesian Ridgeback",5,20231201
"AT1","AT13","AT113",90300,1030,"Riesenschnauzer schwarz",1,20231201
"AT1","AT13","AT113",90300,1030,"Samojede",11,20231201
"AT1","AT13","AT113",90300,1030,"Samojede / Mischling",1,20231201
"AT1","AT13","AT113",90300,1030,"Sandros Leisha Dog",1,20231201
"AT1","AT13","AT113",90300,1030,"Schnauzer pfeffersalz / Mischling",8,20231201
"AT1","AT13","AT113",90300,1030,"Schwarzer Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Shar Pei",4,20231201
"AT1","AT13","AT113",90300,1030,"Shetland Sheepdog",6,20231201
"AT1","AT13","AT113",90300,1030,"Shiba",19,20231201
"AT1","AT13","AT113",90300,1030,"Shiba / Malinois",1,20231201
"AT1","AT13","AT113",90300,1030,"Shiba / Mops (Carlin)",1,20231201
"AT1","AT13","AT113",90300,1030,"Shih Tzu",20,20231201
"AT1","AT13","AT113",90300,1030,"Shih Tzu / Belgischer Schaeferhund",1,20231201
"AT1","AT13","AT113",90300,1030,"Shih Tzu / Chihuahua Langhaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Siberian Husky",16,20231201
"AT1","AT13","AT113",90300,1030,"Siberian Husky / Deutscher Schaeferhund",2,20231201
"AT1","AT13","AT113",90300,1030,"Siberian Husky / Mischling",4,20231201
"AT1","AT13","AT113",90300,1030,"Silken Windsprite",1,20231201
"AT1","AT13","AT113",90300,1030,"Skye Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Spitz / Mischling",6,20231201
"AT1","AT13","AT113",90300,1030,"Spitz / Pekingese",1,20231201
"AT1","AT13","AT113",90300,1030,"Steirische Rauhaarbracke",1,20231201
"AT1","AT13","AT113",90300,1030,"Tervueren",3,20231201
"AT1","AT13","AT113",90300,1030,"Thai Ridgeback Dog / Berger Blanc Suisse",1,20231201
"AT1","AT13","AT113",90300,1030,"Tibetan Terrier",3,20231201
"AT1","AT13","AT113",90300,1030,"Tiroler Bracke / Kurzhaar Dachshund Kaninchen",1,20231201
"AT1","AT13","AT113",90300,1030,"Toypudel Apricot",12,20231201
"AT1","AT13","AT113",90300,1030,"Tschechoslowakischer Wolfhund",1,20231201
"AT1","AT13","AT113",90300,1030,"Unbekannt",94,20231201
"AT1","AT13","AT113",90300,1030,"Weimaraner Kurzhaar",3,20231201
"AT1","AT13","AT113",90300,1030,"Welsh Corgi Pembroke / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Welsh Springer Spaniel",1,20231201
"AT1","AT13","AT113",90300,1030,"Welsh Terrier / Deutscher Jagdterrier",1,20231201
"AT1","AT13","AT113",90300,1030,"Wolfspitz",1,20231201
"AT1","AT13","AT113",90300,1030,"Wolfspitz / Samojede",1,20231201
"AT1","AT13","AT113",90300,1030,"Yorkshire Terrier / Malteser",1,20231201
"AT1","AT13","AT113",90300,1030,"Yorkshire Terrier / Mischling",8,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpinscher",24,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpinscher / Mischling",6,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpudel Apricot / Bichon frise",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpudel Apricot / English Cocker Spaniel einfaerbig",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpudel Apricot / English Springer Spaniel",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpudel Braun",4,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpudel Falb",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergpudel falb aus Mehrfarben",2,20231201
"AT1","AT13","AT113",90300,1030,"Zwergschnauzer pfeffer-salz",6,20231201
"AT1","AT13","AT113",90300,1030,"Zwergschnauzer pfeffer-salz / Fox Terrier drahthaar",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergschnauzer weiss",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergspitz (Pomeranian) / Malteser",1,20231201
"AT1","AT13","AT113",90300,1030,"Zwergspitz (Pomeranian) / Zwergpudel Braun",1,20231201
"AT1","AT13","AT113",90400,1040,"Airedale Terrier",2,20231201
"AT1","AT13","AT113",90400,1040,"American Staffordshire Terrier / Mischling",3,20231201
"AT1","AT13","AT113",90400,1040,"Appenzeller Sennenhund",1,20231201
"AT1","AT13","AT113",90400,1040,"Australian Kelpie",1,20231201
"AT1","AT13","AT113",90400,1040,"Beagle",6,20231201
"AT1","AT13","AT113",90400,1040,"Beagle / Dackel",1,20231201
"AT1","AT13","AT113",90400,1040,"Berger de Brie (Briard)",1,20231201
"AT1","AT13","AT113",90400,1040,"Bichon frise",3,20231201
"AT1","AT13","AT113",90400,1040,"Biewer Terrier / Yorkshire Terrier",1,20231201
"AT1","AT13","AT113",90400,1040,"Bolonka Zwetna",4,20231201
"AT1","AT13","AT113",90400,1040,"Border Collie",10,20231201
"AT1","AT13","AT113",90400,1040,"Border Collie / Mudi",1,20231201
